doctor_id,name,specialization,highest_degree,experience,fee,degrees,wait_time,num_patients,rating,location,experience_years,experience_level_category,shift_start,shift_end,shift_duration_hours,avg_patient_handling_capacity,num_appointments_today,appointment_load,peak_hours_flag,previous_day_availability,is_available_today,date
527,Dr. Kaneez Fatima,"Gynecologist, Obstetrician",M.B.B.S,7 Years,Not Available,F.C.P.S,Under 15 Min,97,97%,Islamabad,7,mid,10:00,17:00,7,20,38,1.9,,0,0,2025-06-10
528,Dr. Saadiya Shabbir Khokhar,"Gynecologist, Obstetrician",MBBS,20 Years,Not Available,MCPS (Gynecology & Obstetrician),15 - 30 Min,86,100%,Islamabad,20,senior,9:00,15:00,6,30,27,0.9,1.0,1,1,2025-06-11
529,Dr. Tahira Batool Chaudhry,"Gynecologist, Fertility Consultant, Obstetrician",MBBS,36 Years,Not Available,"MCPS (Gynecologist & Obstetrics),  FRCOG (UK),  MRCOG (UK)",15 - 30 Min,404,97%,Islamabad,36,senior,9:00,17:00,8,30,32,1.0666666666667,1.0,0,0,2025-06-12
530,Dr. Iram Farman,Gynecologist,MBBS,"95%
                                                                                    (21)",Not Available,Dip In Gynae,Under 15 Min,21,,Islamabad,95,senior,9:00,15:00,6,30,36,1.2,1.0,1,1,2025-06-13
531,Dr. Amina Nadir,"Gynecologist, Obstetrician",M.B.B.S (Gold Medalist),11 Years,Not Available,F.C.P.S.,Under 15 Min,72,95%,Islamabad,11,mid,8:00,17:00,9,20,8,0.4,1.0,1,0,2025-06-14
532,Assoc. Prof. Dr Tahira Khalid,"Gynecologist, Obstetrician",M.B.B.S.,25 Years,Not Available,F.C.P.S. (Gynecology & Obstetrics),Under 15 Min,47,94%,Islamabad,25,senior,11:00,14:00,3,30,17,0.56666666666667,,1,1,2025-06-15
533,Dr. Moniza Imran,"Gynecologist, Obstetrician",MBBS,25 Years,Not Available,FCPS (Obstetrics & Gynecology),18 Years,not available,94%,Islamabad,25,senior,8:00,14:00,6,30,20,0.66666666666667,1.0,1,1,2025-06-16
534,Dr. Masooda Rasheed,"Gynecologist, Obstetrician",M.B.B.S.,8 Years,Not Available,F.C.P.S.,Under 15 Min,3,100%,Islamabad,8,mid,8:00,14:00,6,20,1,0.05,1.0,0,0,2025-06-17
535,Dr. Shaheen Ashraf Khan,"Gynecologist, Obstetrician",M.B.B.S (UAE),27 Years,Not Available,"M.R.C.O.G (Gynecology & Obstetrician) (UK),  F.R.C.O.G (UK),  Fellowship in Maternal Fetal Medicine and Fetal Echocardiography (USA)",Under 15 Min,307,98%,Islamabad,27,senior,10:00,16:00,6,30,37,1.2333333333333,,1,0,2025-06-18
536,Dr. Shazia Sharaf,"Gynecologist, Obstetrician",MBBS,27 Years,Not Available,FCPS,22 Years,not available,98%,Islamabad,27,senior,9:00,16:00,7,30,39,1.3,1.0,1,0,2025-06-19
537,Dr. Ambreen Naveed Haq,"Gynecologist, Obstetrician",MBBS,20 Years,Not Available,"FCPS (Gynecology & Obstetrics),  MCPS (Gynecology & Obstetrics),  MPH (University of Liverpool)",15 - 30 Min,160,90%,Islamabad,20,senior,11:00,14:00,3,30,35,1.1666666666667,,1,1,2025-06-20
538,Dr. Sonia Zaffar,"Gynecologist, Obstetrician",MBBS,20 Years,Not Available,FCPS,2 Years,not available,90%,Islamabad,20,senior,10:00,16:00,6,30,36,1.2,,1,0,2025-06-21
539,Dr. Aaseya Hanif Baig,"Gynecologist, Obstetrician",M.B.B.S.,20 Years,Not Available,F.C.P.S. (Gynecology & Obstetrician),Under 15 Min,37,100%,Islamabad,20,senior,8:00,17:00,9,30,14,0.46666666666667,1.0,0,1,2025-06-22
540,Maj. Dr. Humaira Hafeez,"Gynecologist, Obstetrician",M.B.B.S,20 Years,Not Available,"F.C.P.S,  M.C.P.S",18 Years,not available,100%,Islamabad,20,senior,9:00,15:00,6,30,27,0.9,1.0,0,1,2025-06-23
541,Dr. Fahmida Tabassum,"Gynecologist, Obstetrician",MBBS,35 Years,Not Available,Diploma in Women Health,Under 15 Min,36,98%,Islamabad,35,senior,10:00,15:00,5,30,17,0.56666666666667,,1,1,2025-06-24
542,Dr. Samia Zia,Gynecologist,MBBS,"100%
                                                                                    (4)",Not Available,FCPS,16 Years,4,,Islamabad,100,senior,9:00,15:00,6,30,33,1.1,1.0,1,1,2025-06-25
543,Assit. Prof. Dr. Sidra Amir,"Gynecologist, Obstetrician",M.B.B.S,14 Years,Not Available,F.C.P.S (Gynecology & Obstetrics),Under 15 Min,29,100%,Islamabad,14,mid,10:00,14:00,4,20,21,1.05,,1,1,2025-06-26
544,Dr. Sadaf Shahid,"Gynecologist, Obstetrician",M.B.B.S,10 Years,Not Available,F.C.P.S (Gynecology & Obstetrics),Under 15 Min,18,93%,Islamabad,10,mid,9:00,16:00,7,20,10,0.5,1.0,0,1,2025-06-27
545,Prof. Dr. Zeba Munzar,"Gynecologist, Fertility Consultant, Obstetrician",MBBS,10 Years,Not Available,"FCPS,  MCPS",40 Years,not available,93%,Islamabad,10,mid,8:00,17:00,9,20,12,0.6,1.0,0,1,2025-06-28
546,Dr. Saniya Naheed,"Gynecologist, Obstetrician",MBBS,6 Years,Not Available,F.C.P.S. (Gynecology & Obstetrics),15 - 30 Min,15,100%,Islamabad,6,mid,11:00,17:00,6,20,3,0.15,,0,0,2025-06-29
547,Dr. Rubina Zammarrud,"Gynecologist, Obstetrician",MBBS,6 Years,Not Available,FCPS (Gynecology & Obstetrician),8 Years,not available,100%,Islamabad,6,mid,8:00,14:00,6,20,21,1.05,1.0,0,0,2025-06-30
548,Assist. Prof. Dr. Uzma Rahman Kallue,"Gynecologist, Obstetrician",MBBS,35 Years,Not Available,"MCPS (OBSTETRICS & GYNAECOLOGY),  FCPS (OBSTETRICS & GYNAECOLOGY)",15 - 30 Min,9,100%,Islamabad,35,senior,11:00,17:00,6,30,6,0.2,,0,1,2025-07-01
549,Dr. Shahida Jamil Afridi,"Gynecologist, Obstetrician",M.B.B.S,35 Years,Not Available,"F.C.P.S.(Gynecologist,  Obstetrician)",18 Years,not available,100%,Islamabad,35,senior,9:00,17:00,8,30,23,0.76666666666667,1.0,1,1,2025-07-02
550,Dr. Naila Hina Qazi,"Gynecologist, Obstetrician",MBBS,11 Years,Not Available,FCPS,15 - 30 Min,30,100%,Islamabad,11,mid,10:00,17:00,7,20,3,0.15,,0,0,2025-07-03
551,Dr. Shamim Fatima,"Gynecologist, Obstetrician",MBBS,39 Years,"Rs. 1,500",MCPS (Gynecology & Obstetrician),Under 15 Min,37,97%,Karachi,39,senior,8:00,17:00,9,30,27,0.9,1.0,0,1,2025-07-04
552,Prof. Dr. Asha Mahesh,"Gynecologist, Obstetrician",MBBS,31 Years,"Rs. 1,500",FCPS (Gynecology & Obstetrics),Under 15 Min,289,98%,Karachi,31,senior,11:00,16:00,5,30,14,0.46666666666667,,1,1,2025-07-05
553,Dr. Nazifa Mubashir,"Gynecologist, Obstetrician, Laparoscopic Surgeon",MBBS,18 Years,"Rs. 3,000","MRCOG ,  DOWH",15 - 30 Min,867,100%,Karachi,18,senior,8:00,17:00,9,30,0,0.0,1.0,0,1,2025-07-06
554,Prof. Dr. Saher Fatima,"Gynecologist, Fertility Consultant, Obstetrician, Laparoscopic Surgeon",M.B.B.S,18 Years,"Rs. 2,000","F.C.P.S. (Gynecology & Obstetrician),  M.I.G.S. (France),   Ph.D,  M.H.P.E",15 - 30 Min,585,95%,Karachi,18,senior,11:00,15:00,4,30,2,0.066666666666667,,0,0,2025-07-07
555,Prof. Dr. Sarah Feroze,"Gynecologist, Obstetrician",MBBS,23 Years,"Rs. 4,000","FCPS,  MRCOG (UK)",Under 15 Min,388,98%,Karachi,23,senior,8:00,14:00,6,30,13,0.43333333333333,1.0,0,1,2025-07-08
556,Dr. Tahira Jabeen,"Gynecologist, Obstetrician",MBBS,"100%
                                                                                    (1)",Not Available,FCPS (Gynae),15 - 30 Min,1,,Karachi,100,senior,11:00,16:00,5,30,37,1.2333333333333,,1,0,2025-07-09
557,Dr. Urooj Naz,"Gynecologist, Obstetrician",M.B.B.S,10 Years,"Rs. 1,000",FCPS,15 - 30 Min,32,84%,Karachi,10,mid,11:00,17:00,6,20,0,0.0,,0,0,2025-07-10
558,Dr. Naila Izhar Qazi,"Gynecologist, Fertility Consultant, Obstetrician",M.B.B.S,28 Years,"Rs. 1,000",M.C.P.S. (Gynecology & Obstetrician),Under 15 Min,149,99%,Karachi,28,senior,9:00,16:00,7,30,37,1.2333333333333,1.0,1,0,2025-07-11
559,Dr. Sarochna Khemani,"Gynecologist, Obstetrician",MBBS,19 Years,"Rs. 2,000","FCPS,  MRCOG",Under 15 Min,131,95%,Karachi,19,senior,11:00,17:00,6,30,37,1.2333333333333,,1,0,2025-07-12
560,Dr. Adila Tahir,"Gynecologist, Obstetrician",M.B.B.S,15 Years,"Rs. 1,500",F.C.P.S. (Gynecology & Obstetrics),15 - 30 Min,1334,98%,Karachi,15,mid,9:00,15:00,6,30,20,0.66666666666667,1.0,0,0,2025-07-13
561,Dr. Hina Harris,"Gynecologist, Obstetrician",MBBS,13 Years,"Rs. 3,000","FCPS (Gynecology and Obstetrics),  MRCOG (UK)",Under 15 Min,26,100%,Karachi,13,mid,11:00,14:00,3,20,28,1.4,,0,0,2025-07-14
562,Dr. Daina Bansari,"Gynecologist, Obstetrician",M.B.B.S.,8 Years,"Rs. 1,500",F.C.P.S. (Gynecology & Obstetrics),Under 15 Min,479,99%,Karachi,8,mid,10:00,17:00,7,20,4,0.2,,0,0,2025-07-15
563,Dr. Sabeeta Ravi,"Gynecologist, Obstetrician",MBBS,15 Years,"Rs. 2,000",FCPS (Gynecology and Obstetrics),Under 15 Min,10,100%,Karachi,15,mid,10:00,17:00,7,30,9,0.3,,0,1,2025-07-16
564,Dr. Saima Saleem,"Gynecologist, Obstetrician",MBBS,15 Years,Not Available,"FCPS (Gynecology and Obstetrics),  MRCOG (UK)",18 Years,not available,100%,Karachi,15,mid,10:00,17:00,7,30,27,0.9,,1,1,2025-07-17
565,Dr. Gulfishan Tariq,"Gynecologist, Obstetrician",MBBS,15 Years,"Rs. 2,000","MCPS (Gynecology and Obstetrics),  FCPS (Gynecology and Obstetrics)",25 Years,not available,100%,Karachi,15,mid,11:00,17:00,6,30,20,0.66666666666667,,0,0,2025-07-18
566,Dr. Hina Gul Hassan,"Gynecologist, Obstetrician",M.B.B.S,"99%
                                                                                    (561)",Rs. 700,M.C.P.S (Gynecology & Obstetrician),17 Years,561,,Karachi,99,senior,9:00,14:00,5,30,6,0.2,1.0,1,1,2025-07-19
567,Dr. Saubia Adnan,"Gynecologist, Fertility Consultant, Obstetrician",MBBS,15 Years,"Rs. 1,200","MCPS (Gynecology and Obstetrics),  (MRCOG)1,  Diploma in Gynecological Laparoscopy Surgery (Kiel Germany)",Under 15 Min,120,99%,Karachi,15,mid,9:00,14:00,5,30,2,0.066666666666667,1.0,1,0,2025-07-20
568,Dr. Kanwal Zehra Zaidi,"Gynecologist, Obstetrician",M.B.B.S.,20 Years,"Rs. 1,000","M.C.P.S (Gynecology & Obstetrician),  M.S.O.G.C",15 - 30 Min,1929,98%,Karachi,20,senior,11:00,15:00,4,30,19,0.63333333333333,,1,1,2025-07-21
569,Dr. Nasreen Fatima,"Gynecologist, Obstetrician",M.B.B.S.,20 Years,"Rs. 2,000",F.C.P.S.,Under 15 Min,583,99%,Karachi,20,senior,10:00,14:00,4,30,18,0.6,,1,1,2025-07-22
570,Dr. Shahida Shahid,"Gynecologist, Obstetrician",M.B.B.S.,20 Years,"Rs. 1,000","M.C.P.S,  Saudi Board ObGyn=FCPS",15 - 30 Min,499,98%,Karachi,20,senior,10:00,17:00,7,30,34,1.1333333333333,,1,0,2025-07-23
571,Dr. Amna Najeeb,"Gynecologist, Obstetrician",MBBS,13 Years,"Rs. 1,200","MCPS (Gynecology & Obstetrics),  FCPS (Gynecology & Obstetrics)",15 - 30 Min,78,95%,Karachi,13,mid,9:00,15:00,6,20,3,0.15,1.0,0,1,2025-07-24
572,Dr. Sitwat Azeem,"Fertility Consultant, Obstetrician, Gynecologist",M.B.B.S,11 Years,"Rs. 3,000",Master Certificate in Reproductive Medicine,Under 15 Min,331,100%,Karachi,11,mid,10:00,15:00,5,20,4,0.2,,1,0,2025-07-25
573,Dr. Mukhtiar Noonari,"Gynecologist, Obstetrician",MBBS,20 Years,"Rs. 2,000",FCPS (Genecology & Obstetrics),15 - 30 Min,105,98%,Karachi,20,senior,8:00,15:00,7,30,0,0.0,1.0,1,1,2025-07-26
574,Dr. Paras Nadeem,"Gynecologist, Obstetrician",M.B.B.S,15 Years,"Rs. 1,000",F.C.P.S (Gynecology),Under 15 Min,1243,98%,Karachi,15,mid,9:00,17:00,8,30,3,0.1,1.0,0,0,2025-07-27
575,Dr. Uroosa Khatoon,"Gynecologist, Obstetrician",M.B.B.S,36 Years,"Rs. 1,000",M.C.P.S (Gynecology & Obstetrics),Under 15 Min,67,97%,Karachi,36,senior,10:00,16:00,6,30,11,0.36666666666667,,0,0,2025-07-28
576,Dr. Sajida Imran,"Gynecologist, Obstetrician",MBBS,19 Years,"Rs. 1,000",FCPS (Gynecology & Obstetrics),Under 15 Min,194,99%,Karachi,19,senior,9:00,17:00,8,30,26,0.86666666666667,1.0,1,1,2025-07-29
577,Dr. Nadia Nawaz,"Gynecologist, Obstetrician, Laparoscopic Surgeon",M.B.B.S,8 Years,Not Available,"F.C.P.S,  M.R.C.O.G",15 - 30 Min,803,98%,Karachi,8,mid,8:00,14:00,6,20,22,1.1,1.0,1,1,2025-07-30
578,Dr. Mehjabeen,"Gynecologist, Obstetrician",M.B.B.S,7 Years,Rs. 500,M.C.P.S (Gynecology & Obstetrician),Under 15 Min,506,100%,Karachi,7,mid,9:00,14:00,5,20,24,1.2,1.0,0,0,2025-07-31
579,Dr. Afshan Nagi,"Gynecologist, Obstetrician",M.B.B.S,20 Years,"Rs. 1,000",M.C.P.S.,Under 15 Min,9,87%,Karachi,20,senior,9:00,17:00,8,30,20,0.66666666666667,1.0,1,1,2025-08-01
580,Dr. Tehmina Shabbir,"Gynecologist, Obstetrician",MBBS,24 Years,"Rs. 1,000",MCPS (Gynecology and Obstetrics),15 - 30 Min,52,100%,Karachi,24,senior,9:00,17:00,8,30,23,0.76666666666667,1.0,0,1,2025-08-02
581,Dr. Humaira Mohsin Khan,"Gynecologist, Obstetrician",M.B.B.S,10 Years,Not Available,,Under 15 Min,10,100%,Karachi,10,mid,9:00,15:00,6,20,24,1.2,1.0,0,0,2025-08-03
582,Assoc. Prof. Aliya Waheed,"Gynecologist, Obstetrician",MBBS,18 Years,"Rs. 1,200","FCPS (Obstetrics and Gynecology),  MCPS ((Obstetrics and Gynecology)",Under 15 Min,75,99%,Karachi,18,senior,8:00,17:00,9,30,31,1.0333333333333,1.0,1,0,2025-08-04
583,Dr. Shaheen Iftikhar,"Gynecologist, Obstetrician",MBBS,19 Years,Rs. 500,MCPS,Under 15 Min,199,98%,Karachi,19,senior,11:00,15:00,4,30,31,1.0333333333333,,0,0,2025-08-05
584,Dr. Shabnam Shamim Asim,"Gynecologist, Obstetrician",M.B.B.S.,32 Years,"Rs. 3,000","F.C.P.S (Gynecology & Obstetrics),  M.C.P.S (Gynecology & Obstetrician)",15 - 30 Min,99,99%,Karachi,32,senior,9:00,14:00,5,30,4,0.13333333333333,1.0,1,1,2025-08-06
585,Dr. Nayyer Shaheen,"Gynecologist, Obstetrician",MBBS,36 Years,"Rs. 1,000",M.C.P.S,Under 15 Min,581,98%,Karachi,36,senior,9:00,15:00,6,30,35,1.1666666666667,1.0,1,0,2025-08-07
586,Dr. Iffat Rizwana,"Gynecologist, Obstetrician",M.B.B.S.,42 Years,"Rs. 1,500",F.C.P.S (Gyne & Obs),15 - 30 Min,7,100%,Karachi,42,senior,10:00,17:00,7,30,38,1.2666666666667,,1,0,2025-08-08
587,Dr. Ambreen Bhutto,"Gynecologist, Obstetrician",MBBS,18 Years,"Rs. 3,000",FCPS (Gyne),Under 15 Min,37,100%,Karachi,18,senior,9:00,14:00,5,30,15,0.5,1.0,0,1,2025-08-09
588,Dr. Nuzhat S,"Gynecologist, Obstetrician",MBBS,30 Years,"Rs. 1,500",RCOG Associate UK,Under 15 Min,61,98%,Karachi,30,senior,10:00,16:00,6,30,32,1.0666666666667,,1,1,2025-08-10
589,Dr. Abida Kanwal,"Gynecologist, Obstetrician",MBBS,13 Years,"Rs. 1,000",FCPS (Gynecology and Obstetrics),Under 15 Min,9,100%,Karachi,13,mid,11:00,15:00,4,20,20,1.0,,0,0,2025-08-11
590,Dr. Farah Naz Raza,"Gynecologist, Fertility Consultant, Obstetrician",MBBS,28 Years,"Rs. 3,000","FCPS (Gyne),  FRCOG,  MRCOG",15 - 30 Min,16,100%,Karachi,28,senior,8:00,14:00,6,30,8,0.26666666666667,1.0,1,1,2025-08-12
591,Brig. (R) Dr. Azra Shamsi,"Gynecologist, Obstetrician",MBBS,31 Years,"Rs. 1,000","MCPS,  FCPS",15 - 30 Min,28,100%,Karachi,31,senior,8:00,15:00,7,30,5,0.16666666666667,1.0,1,1,2025-08-13
592,Dr. Rabail Qureshi,"Gynecologist, Obstetrician",MBBS,18 Years,"Rs. 2,000",FCPS,Under 15 Min,200,100%,Karachi,18,senior,11:00,14:00,3,30,34,1.1333333333333,,0,0,2025-08-14
593,Dr. Hira Bashir,"Gynecologist, Obstetrician",M.B.B.S.,"100%
                                                                                    (370)","Rs. 1,000",F.C.P.S. (Gynecology & Obstetrics),15 - 30 Min,370,,Karachi,100,senior,8:00,14:00,6,30,38,1.2666666666667,1.0,1,0,2025-08-15
594,Dr. Nisha Tabassum,"Gynecologist, Obstetrician",M.B.B.S.,11 Years,"Rs. 1,000",F.C.P.S. (Gynaecology & Obstetrics),Under 15 Min,62,100%,Karachi,11,mid,11:00,15:00,4,20,21,1.05,,1,1,2025-08-16
595,Dr. Erum Memon,"Gynecologist, Obstetrician",M.B.B.S,15 Years,"Rs. 1,000",F.C.P.S. (Gynecology & Obstetrics),Under 15 Min,281,98%,Karachi,15,mid,11:00,16:00,5,30,4,0.13333333333333,,0,1,2025-08-17
596,Dr. Feroza Masroor,"Gynecologist, Obstetrician",MBBS,19 Years,"Rs. 1,000",MCPS,15 - 30 Min,48,95%,Karachi,19,senior,11:00,14:00,3,30,22,0.73333333333333,,0,0,2025-08-18
597,Dr. Monica,"Gynecologist, Obstetrician",M.B.B.S.,10 Years,"Rs. 2,000",F.C.P.S.,Under 15 Min,310,96%,Karachi,10,mid,8:00,14:00,6,20,16,0.8,1.0,0,1,2025-08-19
598,Dr. Khadija Shahzad,"Gynecologist, Obstetrician",M.B.B.S,9 Years,Not Available,F.C.P.S (Gynecology & Obstetrics),Under 15 Min,6,100%,Karachi,9,mid,10:00,14:00,4,20,11,0.55,,1,0,2025-08-20
599,Dr. Summera Saud,"Gynecologist, Obstetrician",MBBS,14 Years,Not Available,FCPS,15 - 30 Min,2,100%,Karachi,14,mid,11:00,16:00,5,20,22,1.1,,0,0,2025-08-21
600,Dr. Huma Baloch,"Gynecologist, Obstetrician",MBBS,10 Years,Rs. 500,FCPS (Obstetric & Gynecology),15 - 30 Min,233,95%,Karachi,10,mid,9:00,16:00,7,20,15,0.75,1.0,0,0,2025-08-22
601,Dr. Shagufta Vilayat,"Gynecologist, Obstetrician",M.B.B.S,36 Years,Rs. 500,M.C.P.S (Gynecology & Obstetrician),15 - 30 Min,82,99%,Karachi,36,senior,8:00,17:00,9,30,2,0.066666666666667,1.0,1,1,2025-08-23
602,Dr. Ambreen Aftab,"Gynecologist, Obstetrician",MBBS,23 Years,Rs. 700,,15 - 30 Min,240,97%,Karachi,23,senior,11:00,15:00,4,30,29,0.96666666666667,,0,0,2025-08-24
603,Dr. Huda Akram,"Gynecologist, Obstetrician",M.B.B.S,12 Years,Rs. 400,F.C.P.S (Gynecology & Obstetrics),Under 15 Min,10,100%,Karachi,12,mid,11:00,16:00,5,20,21,1.05,,1,1,2025-08-25
604,Dr. Aqeela Kausar,"Gynecologist, Obstetrician",MBBS,10 Years,Rs. 500,"F.C.P.S,  MCPS",Under 15 Min,57,96%,Karachi,10,mid,9:00,15:00,6,20,8,0.4,1.0,1,0,2025-08-26
605,Dr. Khadija Bano,"Gynecologist, Obstetrician",M.B.B.S,17 Years,"Rs. 2,200","F.C.P.S,  M.C.P.S",15 - 30 Min,173,97%,Karachi,17,senior,10:00,17:00,7,30,28,0.93333333333333,,0,0,2025-08-27
606,Dr. Neelofer Nighat,"Gynecologist, Obstetrician",MBBS,27 Years,"Rs. 1,500",MCPS,15 - 30 Min,220,99%,Karachi,27,senior,10:00,15:00,5,30,36,1.2,,1,0,2025-08-28
607,Assoc. Prof. Dr. Zakia Bano,"Gynecologist, Obstetrician",MBBS,10 Years,"Rs. 2,000",FCPS (Gynecologist & Obstetrician),15 - 30 Min,630,96%,Karachi,10,mid,10:00,16:00,6,20,22,1.1,,0,1,2025-08-29
608,Dr. Nasreen Yousaf,"Gynecologist, Obstetrician",M.B.B.S.,"100%
                                                                                    (96)","Rs. 1,200",MUSP,Under 15 Min,96,,Karachi,100,senior,11:00,15:00,4,30,12,0.4,,0,1,2025-08-30
609,Dr. Parvati,"Gynecologist, Obstetrician",M.B.B.S,"100%
                                                                                    (2)",Not Available,"M.C.P.S (Gynecology & Obstetrician),  Diploma in Gynaecology & Obstetrics (DGO)",14 Years,2,,Karachi,100,senior,11:00,16:00,5,30,31,1.0333333333333,,0,0,2025-08-31
610,Dr. Farah Shabi-ul-Hasnian,"Gynecologist, Obstetrician",M.B.B.S,15 Years,"Rs. 1,250",F.C.P.S,15 - 30 Min,244,99%,Karachi,15,mid,11:00,15:00,4,30,22,0.73333333333333,,0,1,2025-09-01
611,Dr. Fauzia Shafiq,"Gynecologist, Obstetrician",M.B.B.S.,15 Years,"Rs. 1,500","F.C.P.S. (Gynecology & Obstetrics),  M.C.P.S.",15 - 30 Min,334,99%,Karachi,15,mid,8:00,16:00,8,30,16,0.53333333333333,1.0,1,0,2025-09-02
612,Dr. Hafsa Shezad,"Gynecologist, Obstetrician",MBBS,16 Years,"Rs. 1,500","FCPS (Gynecology & Obstetrics),  MROCG (I)",Under 15 Min,291,99%,Karachi,16,senior,9:00,16:00,7,30,39,1.3,1.0,1,0,2025-09-03
613,Dr. Kanta Kumari,"Gynecologist, Obstetrician",MBBS,27 Years,"Rs. 1,000",MCPS (Obstetrics & Gynecology),15 - 30 Min,311,100%,Karachi,27,senior,11:00,15:00,4,30,20,0.66666666666667,,0,1,2025-09-04
614,Dr. Pinkey Kumari,"Gynecologist, Obstetrician",MBBS,17 Years,Not Available,FCPS (Gynaecology & Obstetrics),Under 15 Min,2,100%,Karachi,17,senior,9:00,17:00,8,30,1,0.033333333333333,1.0,0,1,2025-09-05
615,Dr. Mabel Zaki,"Gynecologist, Obstetrician",M.B.B.S,41 Years,"Rs. 2,500",M.C.P.S (Gynecology & Obstetrician),Under 15 Min,56,92%,Karachi,41,senior,9:00,14:00,5,30,36,1.2,1.0,1,1,2025-09-06
616,Dr. Shanza Agha,"Gynecologist, Obstetrician",MBBS,41 Years,Not Available,FCPS (Gynecology & Obstetrics),13 Years,not available,92%,Karachi,41,senior,10:00,17:00,7,30,5,0.16666666666667,,0,0,2025-09-07
617,Dr. Mala Jitendra Shahani,"Gynecologist, Obstetrician",M.B.B.S,12 Years,"Rs. 2,000",F.C.P.S (Gynecology & Obstetrics),15 - 30 Min,747,98%,Karachi,12,mid,8:00,15:00,7,20,17,0.85,1.0,1,1,2025-09-08
618,Dr. Noorjahan Shaikh,"Gynecologist, Obstetrician",M.B.B.S,45 Years,"Rs. 5,000",M.R.C.O.G (Gynecology & Obstetrics),Under 15 Min,129,99%,Karachi,45,senior,11:00,17:00,6,30,29,0.96666666666667,,0,1,2025-09-09
619,Dr. Abeda Ariff,"Gynecologist, Obstetrician",M.B.B.S,11 Years,Rs. 800,F.C.P.S,Under 15 Min,177,100%,Karachi,11,mid,10:00,16:00,6,20,21,1.05,,1,1,2025-09-10
620,Prof. Dr. Anjum Rehman,"Gynecologist, Cancer Surgeon, Fertility Consultant, Obstetrician, Laparoscopic Surgeon",M.B.B.S,18 Years,"Rs. 2,500","F.C.P.S. (Gynecology & Obstetrician),  M.C.P.S,  M.R.C.S,  M.I.G.S,  C.H.P.E",Under 15 Min,268,95%,Karachi,18,senior,10:00,14:00,4,30,32,1.0666666666667,,1,1,2025-09-11
621,Dr. Uzma Abidi,"Gynecologist, Obstetrician",M.B.B.S,"100%
                                                                                    (5)","Rs. 1,000",Diploma in Gynecology & Obstetrics,10 Years,5,,Karachi,100,senior,11:00,15:00,4,30,29,0.96666666666667,,1,1,2025-09-12
622,Dr. Atrooba Ismail,"Gynecologist, Obstetrician",MBBS,5 Years,"Rs. 1,000",MCPS (Gynecology and Obstetrics),15 - 30 Min,17,100%,Karachi,5,junior,9:00,15:00,6,20,16,0.8,1.0,0,0,2025-09-13
623,Dr. S. Kosar,"Gynecologist, Obstetrician",MBBS,14 Years,"Rs. 1,200",MCPS (Gynecologist & Obstetrics),Under 15 Min,193,97%,Karachi,14,mid,10:00,15:00,5,20,31,1.55,,0,0,2025-09-14
624,Prof. Dr. Nusrat Shah Kamal,"Gynecologist, Obstetrician",MBBS,20 Years,"Rs. 2,000","FCPS (Obstetrics & Gynecology),  MCPS (Obstetrics & Gynecology),  MHPE",Under 15 Min,179,99%,Karachi,20,senior,9:00,14:00,5,30,13,0.43333333333333,1.0,0,1,2025-09-15
625,Dr. Amna Tariq,"Gynecologist, Obstetrician",MBBS,6 Years,"Rs. 1,000",MCPS (Gynecology and Obstetrics),Under 15 Min,326,99%,Karachi,6,mid,8:00,16:00,8,20,9,0.45,1.0,0,0,2025-09-16
626,Dr. Fouzia Rasool Memon,"Gynecologist, Fertility Consultant, Obstetrician, Laparoscopic Surgeon",MBBS,16 Years,"Rs. 3,000","MRCOG,  DFSRH (UK),  CCT (UK)",15 - 30 Min,218,100%,Karachi,16,senior,9:00,15:00,6,30,35,1.1666666666667,1.0,0,1,2025-09-17
627,Dr. Humaira Tahseen,"Gynecologist, Obstetrician",MBBS,10 Years,Not Available,FCPS (Gynecology and Obstetrics),Under 15 Min,206,100%,Karachi,10,mid,8:00,17:00,9,20,33,1.65,1.0,1,0,2025-09-18
628,Dr. Nilofur Alvi,"Gynecologist, Obstetrician",MBBS,20 Years,"Rs. 1,500",MCPS (Gynecology & Obstetrics),Under 15 Min,182,98%,Karachi,20,senior,9:00,15:00,6,30,8,0.26666666666667,1.0,1,1,2025-09-19
629,Dr. Nadia Rahman,"Gynecologist, Obstetrician",M.B.B.S.,9 Years,"Rs. 1,500",F.C.P.S. (IMM),Under 15 Min,10,90%,Karachi,9,mid,10:00,15:00,5,20,27,1.35,,1,0,2025-09-20
630,Dr. Uzma Taqi,"Gynecologist, Obstetrician",MBBS,22 Years,"Rs. 1,000",MCPS,Under 15 Min,14,92%,Karachi,22,senior,10:00,15:00,5,30,10,0.33333333333333,,1,1,2025-09-21
631,Dr. Fozia Akmal,"Gynecologist, Obstetrician",M.B.B.S.,25 Years,"Rs. 1,000",FCPS (Gynecology & Obstetrician),15 - 30 Min,456,98%,Karachi,25,senior,8:00,15:00,7,30,13,0.43333333333333,1.0,1,1,2025-09-22
632,Dr. Bhawna,"Gynecologist, Obstetrician",MBBS,12 Years,Rs. 700,"F.C.P.S.,  MS Certification in Reproductive Medicine",15 - 30 Min,223,100%,Karachi,12,mid,11:00,16:00,5,20,38,1.9,,1,0,2025-09-23
